epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2147.61,0.36864,0.22621,0.84658,0.98742,0.98252,0.99328,0.88106,0.59155,0.28439,0.91301,0.0009415,0.0009415,0.0009415
185,2158.12,0.37196,0.22472,0.85018,0.98784,0.98332,0.99333,0.87959,0.58709,0.28602,0.91087,0.000892,0.000892,0.000892
186,2168.5,0.36794,0.22677,0.84483,0.98673,0.98436,0.99344,0.87825,0.58933,0.28693,0.91552,0.0008425,0.0008425,0.0008425
187,2178.92,0.36965,0.22001,0.84873,0.98849,0.98492,0.99362,0.87765,0.59132,0.28575,0.91838,0.000793,0.000793,0.000793
188,2189.18,0.35881,0.21815,0.84737,0.9885,0.98558,0.99369,0.87729,0.59129,0.28513,0.91915,0.0007435,0.0007435,0.0007435
189,2202.31,0.36317,0.22052,0.8478,0.98897,0.98644,0.99369,0.87901,0.59358,0.28414,0.92271,0.000694,0.000694,0.000694
190,2212.48,0.36746,0.22238,0.84495,0.98851,0.98667,0.99372,0.8797,0.59508,0.28511,0.92453,0.0006445,0.0006445,0.0006445
191,2228.34,0.36443,0.22145,0.84571,0.98854,0.98917,0.99367,0.87849,0.59664,0.28556,0.92486,0.000595,0.000595,0.000595
192,2242.2,0.36283,0.21783,0.84727,0.99059,0.98843,0.99367,0.87933,0.59464,0.2827,0.92459,0.0005455,0.0005455,0.0005455
193,2253.9,0.35758,0.21766,0.84444,0.99059,0.98779,0.99369,0.87939,0.59344,0.28298,0.9222,0.000496,0.000496,0.000496
194,2267.59,0.35426,0.21528,0.84689,0.99059,0.98818,0.99367,0.87876,0.59208,0.28334,0.92075,0.0004465,0.0004465,0.0004465
195,2280.91,0.35185,0.21341,0.84609,0.99048,0.98749,0.99369,0.87909,0.58779,0.28225,0.9164,0.000397,0.000397,0.000397
196,2294.09,0.35626,0.21562,0.84114,0.99161,0.98561,0.99372,0.88105,0.58525,0.2813,0.91522,0.0003475,0.0003475,0.0003475
197,2306.69,0.35456,0.21511,0.84177,0.99161,0.98564,0.99377,0.88262,0.58387,0.2805,0.91399,0.000298,0.000298,0.000298
198,2317.1,0.34933,0.20833,0.84344,0.99161,0.98634,0.9938,0.88221,0.58354,0.28062,0.9137,0.0002485,0.0002485,0.0002485
199,2327.42,0.34398,0.20843,0.83893,0.98955,0.98782,0.9938,0.88239,0.58362,0.28118,0.91324,0.000199,0.000199,0.000199
200,2337.77,0.34186,0.20595,0.83945,0.98971,0.98749,0.99383,0.88303,0.58423,0.28124,0.91276,0.0001495,0.0001495,0.0001495
